time,container,name,cpu,mem,pids
1757356563,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356563,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356563,654f6023b6a1,software_architecture_assigment1-redis-1,0.80%,12.74MiB / 7.654GiB,6
1757356563,61c1a72939c0,software_architecture_assigment1-traefik-1,0.03%,46.39MiB / 7.654GiB,12
1757356570,a8d4ddb1f7e3,opensearch,0.77%,962.2MiB / 7.654GiB,104
1757356570,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356570,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356570,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356570,654f6023b6a1,software_architecture_assigment1-redis-1,0.72%,12.74MiB / 7.654GiB,6
1757356570,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356577,a8d4ddb1f7e3,opensearch,3.95%,962.2MiB / 7.654GiB,104
1757356577,4cba94f21710,software_architecture_assigment1-app-1,0.04%,72.99MiB / 7.654GiB,25
1757356577,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356577,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356577,654f6023b6a1,software_architecture_assigment1-redis-1,0.76%,12.99MiB / 7.654GiB,6
1757356577,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356585,a8d4ddb1f7e3,opensearch,1.29%,962MiB / 7.654GiB,105
1757356585,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356585,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356585,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356585,654f6023b6a1,software_architecture_assigment1-redis-1,0.99%,12.74MiB / 7.654GiB,6
1757356585,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356593,a8d4ddb1f7e3,opensearch,1.38%,963MiB / 7.654GiB,108
1757356593,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356593,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356593,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356593,654f6023b6a1,software_architecture_assigment1-redis-1,0.57%,12.99MiB / 7.654GiB,6
1757356593,61c1a72939c0,software_architecture_assigment1-traefik-1,0.03%,46.39MiB / 7.654GiB,12
1757356600,a8d4ddb1f7e3,opensearch,5.44%,962.8MiB / 7.654GiB,108
1757356600,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356600,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356600,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356600,654f6023b6a1,software_architecture_assigment1-redis-1,0.69%,12.99MiB / 7.654GiB,6
1757356600,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356607,a8d4ddb1f7e3,opensearch,1.51%,963.4MiB / 7.654GiB,108
1757356607,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356607,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356607,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356607,654f6023b6a1,software_architecture_assigment1-redis-1,0.86%,12.74MiB / 7.654GiB,6
1757356607,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356615,a8d4ddb1f7e3,opensearch,1.67%,963MiB / 7.654GiB,108
1757356615,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356615,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356615,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356615,654f6023b6a1,software_architecture_assigment1-redis-1,0.87%,12.99MiB / 7.654GiB,6
1757356615,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356623,a8d4ddb1f7e3,opensearch,1.58%,963MiB / 7.654GiB,108
1757356623,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356623,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356623,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356623,654f6023b6a1,software_architecture_assigment1-redis-1,0.67%,12.99MiB / 7.654GiB,6
1757356623,61c1a72939c0,software_architecture_assigment1-traefik-1,0.04%,46.39MiB / 7.654GiB,12
1757356630,a8d4ddb1f7e3,opensearch,0.93%,963.3MiB / 7.654GiB,108
1757356630,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356630,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356630,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356630,654f6023b6a1,software_architecture_assigment1-redis-1,0.73%,12.74MiB / 7.654GiB,6
1757356630,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356637,a8d4ddb1f7e3,opensearch,5.00%,963.5MiB / 7.654GiB,108
1757356637,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356637,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356637,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356637,654f6023b6a1,software_architecture_assigment1-redis-1,0.79%,12.99MiB / 7.654GiB,6
1757356637,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356645,a8d4ddb1f7e3,opensearch,1.39%,963.1MiB / 7.654GiB,108
1757356645,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356645,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356645,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356645,654f6023b6a1,software_architecture_assigment1-redis-1,0.80%,13.24MiB / 7.654GiB,6
1757356645,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356653,a8d4ddb1f7e3,opensearch,1.29%,963.1MiB / 7.654GiB,108
1757356653,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356653,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356653,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356653,654f6023b6a1,software_architecture_assigment1-redis-1,0.94%,12.74MiB / 7.654GiB,6
1757356653,61c1a72939c0,software_architecture_assigment1-traefik-1,0.04%,46.39MiB / 7.654GiB,12
1757356660,a8d4ddb1f7e3,opensearch,1.66%,963.8MiB / 7.654GiB,108
1757356660,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356660,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356660,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356660,654f6023b6a1,software_architecture_assigment1-redis-1,0.73%,12.74MiB / 7.654GiB,6
1757356660,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356667,a8d4ddb1f7e3,opensearch,2.09%,963.3MiB / 7.654GiB,108
1757356667,4cba94f21710,software_architecture_assigment1-app-1,0.02%,72.99MiB / 7.654GiB,25
1757356667,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356667,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356667,654f6023b6a1,software_architecture_assigment1-redis-1,0.91%,12.99MiB / 7.654GiB,6
1757356667,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356675,a8d4ddb1f7e3,opensearch,2.00%,963.2MiB / 7.654GiB,108
1757356675,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356675,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356675,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356675,654f6023b6a1,software_architecture_assigment1-redis-1,0.86%,13.24MiB / 7.654GiB,6
1757356675,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356683,a8d4ddb1f7e3,opensearch,1.32%,963.5MiB / 7.654GiB,108
1757356683,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356683,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356683,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356683,654f6023b6a1,software_architecture_assigment1-redis-1,0.76%,12.99MiB / 7.654GiB,6
1757356683,61c1a72939c0,software_architecture_assigment1-traefik-1,0.03%,46.39MiB / 7.654GiB,12
1757356690,a8d4ddb1f7e3,opensearch,0.87%,963.8MiB / 7.654GiB,108
1757356690,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356690,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356690,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356690,654f6023b6a1,software_architecture_assigment1-redis-1,0.90%,12.74MiB / 7.654GiB,6
1757356690,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356697,a8d4ddb1f7e3,opensearch,1.30%,963.8MiB / 7.654GiB,108
1757356697,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356697,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356697,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356697,654f6023b6a1,software_architecture_assigment1-redis-1,0.66%,12.74MiB / 7.654GiB,6
1757356697,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356705,a8d4ddb1f7e3,opensearch,2.13%,963.3MiB / 7.654GiB,108
1757356705,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356705,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.01%,47.5MiB / 7.654GiB,20
1757356705,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356705,654f6023b6a1,software_architecture_assigment1-redis-1,0.79%,12.74MiB / 7.654GiB,6
1757356705,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356713,a8d4ddb1f7e3,opensearch,0.92%,963.3MiB / 7.654GiB,108
1757356713,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356713,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356713,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356713,654f6023b6a1,software_architecture_assigment1-redis-1,0.87%,12.74MiB / 7.654GiB,6
1757356713,61c1a72939c0,software_architecture_assigment1-traefik-1,0.02%,46.39MiB / 7.654GiB,12
1757356720,a8d4ddb1f7e3,opensearch,1.31%,963.8MiB / 7.654GiB,108
1757356720,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356720,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356720,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356720,654f6023b6a1,software_architecture_assigment1-redis-1,0.80%,12.74MiB / 7.654GiB,6
1757356720,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,46.39MiB / 7.654GiB,12
1757356727,a8d4ddb1f7e3,opensearch,1.51%,963.5MiB / 7.654GiB,108
1757356727,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356727,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356727,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356727,654f6023b6a1,software_architecture_assigment1-redis-1,0.78%,12.74MiB / 7.654GiB,6
1757356727,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.38MiB / 7.654GiB,12
1757356735,a8d4ddb1f7e3,opensearch,0.75%,963.7MiB / 7.654GiB,108
1757356735,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356735,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356735,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356735,654f6023b6a1,software_architecture_assigment1-redis-1,0.41%,12.74MiB / 7.654GiB,6
1757356735,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.38MiB / 7.654GiB,12
1757356743,a8d4ddb1f7e3,opensearch,0.73%,963.9MiB / 7.654GiB,108
1757356743,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356743,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356743,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356743,654f6023b6a1,software_architecture_assigment1-redis-1,0.45%,12.74MiB / 7.654GiB,6
1757356743,61c1a72939c0,software_architecture_assigment1-traefik-1,0.04%,51.38MiB / 7.654GiB,12
1757356750,a8d4ddb1f7e3,opensearch,0.76%,963.7MiB / 7.654GiB,108
1757356750,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356750,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356750,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356750,654f6023b6a1,software_architecture_assigment1-redis-1,0.74%,12.74MiB / 7.654GiB,6
1757356750,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.38MiB / 7.654GiB,12
1757356757,a8d4ddb1f7e3,opensearch,0.53%,963.7MiB / 7.654GiB,108
1757356757,4cba94f21710,software_architecture_assigment1-app-1,0.02%,72.99MiB / 7.654GiB,25
1757356757,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356757,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356757,654f6023b6a1,software_architecture_assigment1-redis-1,0.79%,12.99MiB / 7.654GiB,6
1757356757,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.38MiB / 7.654GiB,12
1757356765,a8d4ddb1f7e3,opensearch,1.10%,963.7MiB / 7.654GiB,108
1757356765,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356765,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356765,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356765,654f6023b6a1,software_architecture_assigment1-redis-1,1.08%,12.74MiB / 7.654GiB,6
1757356765,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.38MiB / 7.654GiB,12
1757356773,a8d4ddb1f7e3,opensearch,0.86%,965.4MiB / 7.654GiB,108
1757356773,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356773,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356773,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356773,654f6023b6a1,software_architecture_assigment1-redis-1,0.61%,12.74MiB / 7.654GiB,6
1757356773,61c1a72939c0,software_architecture_assigment1-traefik-1,4.76%,51.44MiB / 7.654GiB,12
1757356780,a8d4ddb1f7e3,opensearch,0.72%,965.4MiB / 7.654GiB,108
1757356780,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356780,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356780,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356780,654f6023b6a1,software_architecture_assigment1-redis-1,0.62%,12.74MiB / 7.654GiB,6
1757356780,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.44MiB / 7.654GiB,12
1757356787,a8d4ddb1f7e3,opensearch,0.60%,965.5MiB / 7.654GiB,108
1757356787,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356787,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356787,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356787,654f6023b6a1,software_architecture_assigment1-redis-1,0.32%,12.74MiB / 7.654GiB,6
1757356787,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.44MiB / 7.654GiB,12
1757356795,a8d4ddb1f7e3,opensearch,0.48%,965.5MiB / 7.654GiB,108
1757356795,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356795,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.01%,47.5MiB / 7.654GiB,20
1757356795,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356795,654f6023b6a1,software_architecture_assigment1-redis-1,0.31%,12.74MiB / 7.654GiB,6
1757356795,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.44MiB / 7.654GiB,12
1757356803,a8d4ddb1f7e3,opensearch,0.35%,965.8MiB / 7.654GiB,108
1757356803,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356803,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356803,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356803,654f6023b6a1,software_architecture_assigment1-redis-1,0.25%,12.74MiB / 7.654GiB,6
1757356803,61c1a72939c0,software_architecture_assigment1-traefik-1,0.01%,51.44MiB / 7.654GiB,12
1757356810,a8d4ddb1f7e3,opensearch,0.24%,965.6MiB / 7.654GiB,108
1757356810,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356810,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356810,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356810,654f6023b6a1,software_architecture_assigment1-redis-1,0.22%,12.99MiB / 7.654GiB,6
1757356810,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.44MiB / 7.654GiB,12
1757356817,a8d4ddb1f7e3,opensearch,0.99%,965.8MiB / 7.654GiB,108
1757356817,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356817,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356817,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356817,654f6023b6a1,software_architecture_assigment1-redis-1,0.20%,12.74MiB / 7.654GiB,6
1757356817,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.47MiB / 7.654GiB,12
1757356825,a8d4ddb1f7e3,opensearch,0.34%,965.9MiB / 7.654GiB,108
1757356825,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356825,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356825,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356825,654f6023b6a1,software_architecture_assigment1-redis-1,0.22%,12.74MiB / 7.654GiB,6
1757356825,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.46MiB / 7.654GiB,12
1757356832,a8d4ddb1f7e3,opensearch,0.33%,965.9MiB / 7.654GiB,108
1757356832,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356832,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356832,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356832,654f6023b6a1,software_architecture_assigment1-redis-1,0.22%,12.74MiB / 7.654GiB,6
1757356832,61c1a72939c0,software_architecture_assigment1-traefik-1,0.04%,51.46MiB / 7.654GiB,12
1757356840,a8d4ddb1f7e3,opensearch,0.38%,965.6MiB / 7.654GiB,108
1757356840,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356840,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356840,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356840,654f6023b6a1,software_architecture_assigment1-redis-1,0.22%,12.74MiB / 7.654GiB,6
1757356840,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.46MiB / 7.654GiB,12
1757356847,a8d4ddb1f7e3,opensearch,0.55%,965.9MiB / 7.654GiB,108
1757356847,4cba94f21710,software_architecture_assigment1-app-1,0.00%,72.99MiB / 7.654GiB,25
1757356847,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,47.5MiB / 7.654GiB,20
1757356847,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356847,654f6023b6a1,software_architecture_assigment1-redis-1,0.27%,12.99MiB / 7.654GiB,6
1757356847,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.46MiB / 7.654GiB,12
1757356855,a8d4ddb1f7e3,opensearch,1.23%,965.6MiB / 7.654GiB,108
1757356855,4cba94f21710,software_architecture_assigment1-app-1,0.00%,71.34MiB / 7.654GiB,15
1757356855,1d09d2d1fc31,software_architecture_assigment1-app_direct-1,0.00%,45.79MiB / 7.654GiB,10
1757356855,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356855,654f6023b6a1,software_architecture_assigment1-redis-1,1.00%,12.99MiB / 7.654GiB,6
1757356855,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,51.46MiB / 7.654GiB,12
1757356863,2cebfcef7fe0,software_architecture_assigment1-app_direct-1,448.95%,366.7MiB / 7.654GiB,35
1757356863,1f58084e024a,software_architecture_assigment1-app-1,384.10%,370.8MiB / 7.654GiB,43
1757356863,a8d4ddb1f7e3,opensearch,0.65%,965.6MiB / 7.654GiB,108
1757356863,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356863,654f6023b6a1,software_architecture_assigment1-redis-1,0.37%,12.74MiB / 7.654GiB,6
1757356863,61c1a72939c0,software_architecture_assigment1-traefik-1,0.02%,52.34MiB / 7.654GiB,12
1757356870,2cebfcef7fe0,software_architecture_assigment1-app_direct-1,424.76%,688.1MiB / 7.654GiB,49
1757356870,1f58084e024a,software_architecture_assigment1-app-1,367.07%,634.2MiB / 7.654GiB,44
1757356870,a8d4ddb1f7e3,opensearch,1.55%,965.6MiB / 7.654GiB,108
1757356870,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356870,654f6023b6a1,software_architecture_assigment1-redis-1,0.28%,12.74MiB / 7.654GiB,6
1757356870,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,52.34MiB / 7.654GiB,12
1757356877,2cebfcef7fe0,software_architecture_assigment1-app_direct-1,399.77%,730.1MiB / 7.654GiB,47
1757356877,1f58084e024a,software_architecture_assigment1-app-1,409.12%,771.2MiB / 7.654GiB,49
1757356877,a8d4ddb1f7e3,opensearch,3.89%,965.7MiB / 7.654GiB,108
1757356877,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356877,654f6023b6a1,software_architecture_assigment1-redis-1,0.41%,12.74MiB / 7.654GiB,6
1757356877,61c1a72939c0,software_architecture_assigment1-traefik-1,0.04%,52.34MiB / 7.654GiB,12
1757356885,2cebfcef7fe0,software_architecture_assigment1-app_direct-1,419.29%,690.1MiB / 7.654GiB,46
1757356885,1f58084e024a,software_architecture_assigment1-app-1,397.81%,636.7MiB / 7.654GiB,49
1757356885,a8d4ddb1f7e3,opensearch,0.56%,965.7MiB / 7.654GiB,108
1757356885,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356885,654f6023b6a1,software_architecture_assigment1-redis-1,0.39%,12.74MiB / 7.654GiB,6
1757356885,61c1a72939c0,software_architecture_assigment1-traefik-1,0.00%,52.34MiB / 7.654GiB,12
1757356893,2cebfcef7fe0,software_architecture_assigment1-app_direct-1,396.62%,838.3MiB / 7.654GiB,45
1757356893,1f58084e024a,software_architecture_assigment1-app-1,414.05%,940.1MiB / 7.654GiB,53
1757356893,a8d4ddb1f7e3,opensearch,3.22%,965.8MiB / 7.654GiB,106
1757356893,a7b9b314f7ad,software_architecture_assigment1-static-1,0.00%,9.191MiB / 7.654GiB,9
1757356893,654f6023b6a1,software_architecture_assigment1-redis-1,0.37%,12.74MiB / 7.654GiB,6
1757356893,61c1a72939c0,software_architecture_assigment1-traefik-1,0.01%,52.34MiB / 7.654GiB,12
1757356900,2cebfcef7fe0,software_architecture_assigment1-app_direct-1,397.59%,1.236GiB / 7.654GiB,50
1757356900,1f58084e024a,software_architecture_assigment1-app-1,391.88%,1.203GiB / 7.654GiB,53
1757356900,a8d4ddb1f7e3,opensearch,0.65%,965.8MiB / 7.654GiB,106
